Property_ID,City,State,Price,Size_in_Sqft,Owner_Verified,Legal_Issues,Fraud_Type,Property_Status,Listing_Age_Days,Transaction_Type,Seller_Type,Previous_Ownerships,Building_Age,Amenities_Available,Government_Approval_Status,Disputed_Ownership_Claims,Property_Tax_Paid_Status,Mortgage_Status,Listed_vs_Market_Price_Difference(%),Number_of_Complaints_Filed,Agent_Rating,Fraud_Probability_Score
PROP73831,Ahmedabad,Gujarat,47700875,7810,No,No,Duplicate Listing,Sold,2026,Installments,Real Estate Agency,0,12,No,Pending,No,Pending,Mortgaged,-18.94964342163433,9,2.3,0.6
PROP73832,Hyderabad,Karnataka,57215913,2084,Yes,No,Title Fraud,Sold,805,Cash,Individual,4,19,Yes,Pending,No,Not Paid,Mortgaged,23.153341289574897,4,3.7,0.69
PROP73833,Pune,Telangana,93225173,9172,No,Yes,Fake Documents,Under Dispute,2031,Loan,Broker,1,92,Yes,Pending,No,Not Paid,Mortgaged,34.76618983235911,1,3.6,0.43
PROP73834,Pune,Maharashtra,29833394,8615,Yes,Yes,Duplicate Listing,Under Dispute,3632,Loan,Real Estate Agency,5,82,Yes,Approved,No,Not Paid,Mortgaged,-2.1718479678799447,1,3.4,0.41
PROP73835,Chennai,Tamil Nadu,85133668,4393,Yes,Yes,Illegal Construction,Sold,2485,Installments,Real Estate Agency,0,93,No,Rejected,Yes,Paid,No Loan,3.4594396167091084,4,4.7,0.77
PROP73836,Bangalore,Maharashtra,51658387,8911,No,Yes,Fake Documents,Sold,921,Installments,Individual,1,25,Yes,Rejected,Yes,Not Paid,Mortgaged,31.085521539656916,7,4.4,0.31
PROP73837,Ahmedabad,Tamil Nadu,21819150,9641,Yes,No,Overpricing,Verified,3050,Cash,Broker,1,9,No,Approved,No,Pending,Loan Cleared,22.885788201053252,0,2.9,0.41
PROP73838,Ahmedabad,Tamil Nadu,28641164,8111,No,No,Title Fraud,For Sale,1798,Cash,Real Estate Agency,1,60,Yes,Rejected,Yes,Not Paid,No Loan,21.347955174691073,1,4.9,0.08
PROP73839,Ahmedabad,Telangana,99133745,3257,No,Yes,Legitimate,Sold,782,Cash,Individual,5,69,No,Rejected,No,Not Paid,Loan Cleared,-17.197332968979985,5,4.9,0.58
PROP73840,Pune,Maharashtra,81271023,752,No,Yes,Overpricing,Sold,883,Installments,Real Estate Agency,2,57,No,Approved,Yes,Paid,Mortgaged,-19.712533875916414,6,1.8,0.26
PROP73841,Mumbai,Maharashtra,14540995,3144,No,Yes,Overpricing,For Sale,3403,Loan,Individual,4,16,No,Rejected,Yes,Not Paid,No Loan,-6.259718257908716,7,3.4,0.89
PROP73842,Mumbai,Maharashtra,22578587,2123,Yes,No,Fake Documents,Verified,2808,Cash,Real Estate Agency,1,9,No,Pending,Yes,Not Paid,Mortgaged,-11.69316563563627,0,4.8,0.58
PROP73843,Hyderabad,Maharashtra,33795548,4097,Yes,No,Legitimate,Under Dispute,3545,Installments,Real Estate Agency,5,43,Yes,Approved,Yes,Not Paid,Mortgaged,45.18203517246698,9,2.5,0.06
PROP73844,Ahmedabad,Maharashtra,13873961,6850,No,No,Duplicate Listing,For Rent,2704,Installments,Broker,1,91,Yes,Approved,Yes,Not Paid,Mortgaged,28.525403892489535,4,2.2,0.56
PROP73845,Chennai,Gujarat,83981006,9055,No,Yes,Title Fraud,For Sale,2779,Loan,Real Estate Agency,5,82,No,Rejected,Yes,Not Paid,Mortgaged,42.90610476447965,3,1.9,0.78
PROP73846,Chennai,Gujarat,71980142,633,Yes,Yes,Fake Documents,For Rent,3247,Loan,Broker,1,95,No,Approved,No,Paid,Mortgaged,24.653925408218463,1,1.4,0.42
PROP73847,Chennai,West Bengal,20865385,1815,Yes,No,Illegal Construction,Verified,1454,Loan,Broker,1,78,Yes,Approved,No,Paid,No Loan,47.23535536447358,6,2.1,0.34
PROP73848,Kolkata,Delhi,88149280,9729,Yes,No,Illegal Construction,For Rent,3639,Loan,Individual,0,13,Yes,Pending,Yes,Paid,Mortgaged,-10.786175826265515,1,4.5,0.28
PROP73849,Ahmedabad,Maharashtra,24333609,3825,No,No,Title Fraud,For Rent,2303,Installments,Real Estate Agency,2,43,Yes,Approved,Yes,Pending,Loan Cleared,28.52925171740273,3,4.9,0.11
PROP73850,Mumbai,Delhi,67127752,1718,Yes,Yes,Overpricing,Verified,3607,Installments,Broker,1,96,Yes,Pending,Yes,Not Paid,Loan Cleared,29.33372968901495,7,3.0,0.7
PROP73851,Delhi,Karnataka,66986506,2276,No,No,Fake Documents,Verified,1973,Installments,Real Estate Agency,1,69,No,Approved,No,Not Paid,Mortgaged,33.81848826600455,9,4.4,0.04
PROP73852,Kolkata,Maharashtra,5473073,5221,No,Yes,Legitimate,For Sale,1388,Installments,Real Estate Agency,0,74,Yes,Pending,No,Paid,No Loan,23.543837590494306,3,3.5,0.93
PROP73853,Ahmedabad,Karnataka,2628405,7626,Yes,No,Title Fraud,For Rent,579,Loan,Individual,5,42,Yes,Approved,No,Not Paid,No Loan,1.754266612187994,0,4.9,0.46
PROP73854,Chennai,Karnataka,14867680,3528,Yes,Yes,Legitimate,For Sale,2262,Loan,Real Estate Agency,5,61,Yes,Approved,Yes,Paid,Mortgaged,-13.812976894495256,6,2.8,0.44
PROP73855,Chennai,Maharashtra,7115705,841,Yes,No,Overpricing,Sold,1041,Loan,Broker,2,90,No,Pending,No,Paid,Mortgaged,20.595437964228104,7,2.3,0.53
PROP73856,Kolkata,Gujarat,70680730,9015,Yes,No,Overpricing,Under Dispute,2197,Loan,Broker,3,79,No,Approved,No,Pending,Mortgaged,-5.622419790500466,1,1.9,0.65
PROP73857,Delhi,Gujarat,68535735,9873,Yes,No,Illegal Construction,For Sale,2716,Cash,Broker,5,73,Yes,Rejected,No,Paid,Loan Cleared,6.120839310781932,4,4.1,0.81
PROP73858,Bangalore,Karnataka,35870177,1043,Yes,Yes,Illegal Construction,For Sale,2701,Cash,Broker,3,87,No,Pending,No,Paid,Loan Cleared,-3.5569022508744332,4,4.1,0.69
PROP73859,Pune,Telangana,78513219,4796,No,No,Duplicate Listing,Under Dispute,2150,Cash,Broker,1,54,Yes,Rejected,No,Pending,No Loan,17.10812272758237,0,4.8,0.16
PROP73860,Delhi,Maharashtra,92340095,6995,No,No,Overpricing,Under Dispute,449,Cash,Individual,4,52,Yes,Approved,Yes,Pending,No Loan,38.00336080560825,3,3.5,0.61
PROP73861,Delhi,Telangana,55482507,6207,Yes,No,Overpricing,For Sale,2312,Cash,Broker,0,72,No,Rejected,No,Not Paid,No Loan,4.41271324912325,5,4.9,0.78
PROP73862,Bangalore,West Bengal,37403698,4537,Yes,No,Fake Documents,Sold,2851,Installments,Individual,2,74,No,Rejected,Yes,Paid,Loan Cleared,25.109256452028447,6,4.6,0.56
PROP73863,Ahmedabad,Gujarat,21553139,2899,Yes,No,Fake Documents,For Sale,1917,Cash,Real Estate Agency,0,65,No,Rejected,Yes,Pending,Mortgaged,1.675791834635433,2,4.1,1.0
PROP73864,Pune,Delhi,64484348,6522,Yes,Yes,Fake Documents,Verified,2378,Installments,Individual,5,77,No,Rejected,Yes,Paid,Mortgaged,26.614585911182623,9,2.8,0.22
PROP73865,Ahmedabad,West Bengal,68508689,5884,No,No,Title Fraud,Sold,1394,Loan,Broker,5,86,Yes,Rejected,No,Pending,Loan Cleared,28.366725685636823,5,3.8,0.91
PROP73866,Kolkata,Maharashtra,64253310,8815,Yes,Yes,Fake Documents,Verified,471,Installments,Real Estate Agency,5,18,No,Approved,Yes,Paid,No Loan,44.47264972043847,9,2.7,0.36
PROP73867,Kolkata,Maharashtra,67265787,1680,Yes,Yes,Legitimate,Under Dispute,1652,Installments,Individual,5,36,Yes,Approved,Yes,Not Paid,No Loan,3.466990239456745,8,2.3,0.21
PROP73868,Pune,Tamil Nadu,66280032,7306,No,Yes,Fake Documents,For Rent,3384,Cash,Individual,0,59,Yes,Pending,Yes,Not Paid,Mortgaged,31.100632455128967,3,2.2,0.82
PROP73869,Hyderabad,Maharashtra,98149869,6317,Yes,No,Illegal Construction,Verified,418,Cash,Broker,4,7,Yes,Rejected,No,Pending,No Loan,-10.011853865854459,3,4.6,0.32
PROP73870,Kolkata,Gujarat,76157000,2035,No,Yes,Title Fraud,For Sale,3185,Installments,Real Estate Agency,3,76,No,Approved,Yes,Paid,No Loan,5.351595034284028,1,2.2,0.47
PROP73871,Delhi,Gujarat,4383646,7692,No,Yes,Duplicate Listing,Sold,1633,Cash,Real Estate Agency,4,13,Yes,Pending,No,Not Paid,No Loan,-13.141186545633715,4,4.9,0.51
PROP73872,Kolkata,Maharashtra,12969227,1378,No,No,Duplicate Listing,For Sale,3620,Loan,Individual,3,1,Yes,Approved,No,Paid,No Loan,6.253346719864801,2,2.7,0.09
PROP73873,Delhi,Maharashtra,69837665,2441,No,No,Fake Documents,Under Dispute,266,Cash,Real Estate Agency,3,47,Yes,Pending,No,Not Paid,Loan Cleared,-5.570154298308175,9,3.1,0.68
PROP73874,Ahmedabad,Gujarat,53171261,7582,No,Yes,Legitimate,Verified,3375,Cash,Individual,3,4,Yes,Approved,No,Pending,Mortgaged,34.509785036821384,6,2.3,0.36
PROP73875,Hyderabad,Maharashtra,58647298,4166,No,Yes,Duplicate Listing,Verified,1018,Installments,Real Estate Agency,2,31,No,Approved,No,Pending,No Loan,36.42128483697783,2,2.4,0.56
PROP73876,Chennai,Karnataka,31368500,2900,No,No,Duplicate Listing,Under Dispute,248,Installments,Broker,4,80,No,Rejected,No,Pending,Loan Cleared,28.9413639467465,5,3.7,0.96
PROP73877,Chennai,Telangana,78667790,7265,Yes,Yes,Overpricing,For Rent,2164,Loan,Real Estate Agency,4,36,Yes,Pending,Yes,Pending,Mortgaged,-0.6403200720761895,9,4.0,0.69
PROP73878,Hyderabad,Telangana,97236447,6248,Yes,Yes,Title Fraud,Verified,949,Loan,Individual,2,7,Yes,Approved,Yes,Not Paid,No Loan,-3.49972136903013,9,4.2,0.71
PROP73879,Bangalore,Telangana,48906873,7741,Yes,Yes,Fake Documents,For Sale,2650,Loan,Individual,1,12,Yes,Pending,No,Pending,No Loan,-3.1856972843188274,8,4.2,0.35
PROP73880,Hyderabad,Tamil Nadu,18346507,7447,Yes,Yes,Duplicate Listing,For Rent,2251,Cash,Broker,0,93,No,Pending,No,Paid,Loan Cleared,6.337606956382405,6,4.8,0.98
PROP73881,Delhi,West Bengal,31015814,1422,Yes,Yes,Title Fraud,For Rent,2398,Cash,Real Estate Agency,5,83,No,Rejected,No,Not Paid,No Loan,39.596472337252266,0,1.8,0.61
PROP73882,Chennai,Telangana,70932470,7128,No,No,Illegal Construction,Verified,2255,Installments,Broker,2,86,Yes,Approved,Yes,Not Paid,Loan Cleared,-12.275923238813569,9,2.2,0.91
PROP73883,Kolkata,West Bengal,65533456,9572,No,Yes,Illegal Construction,Verified,2955,Loan,Real Estate Agency,2,47,No,Approved,No,Paid,No Loan,11.05168065779015,6,1.8,0.47
PROP73884,Mumbai,Maharashtra,13477141,1667,No,Yes,Fake Documents,Sold,2117,Installments,Real Estate Agency,4,89,No,Pending,Yes,Not Paid,No Loan,29.46191273804027,4,3.2,0.7
PROP73885,Chennai,Karnataka,52784804,3343,No,Yes,Fake Documents,Under Dispute,157,Cash,Broker,1,49,Yes,Pending,Yes,Pending,Loan Cleared,25.907438249930408,6,3.1,0.18
PROP73886,Pune,Gujarat,62424721,5698,Yes,Yes,Fake Documents,Under Dispute,3463,Loan,Broker,4,64,No,Pending,Yes,Not Paid,Mortgaged,26.29911752403121,3,2.8,0.46
PROP73887,Ahmedabad,Karnataka,53773871,5925,No,Yes,Overpricing,Under Dispute,2393,Cash,Individual,1,12,Yes,Approved,Yes,Pending,No Loan,12.425265011511243,1,1.7,0.68
PROP73888,Pune,West Bengal,48695644,5774,No,Yes,Overpricing,For Rent,579,Installments,Broker,4,10,Yes,Pending,Yes,Not Paid,Mortgaged,37.40642900003984,2,4.4,0.16
PROP73889,Chennai,Delhi,42811245,9961,Yes,Yes,Title Fraud,For Sale,1787,Installments,Broker,3,97,No,Approved,No,Paid,No Loan,1.4622752472781073,2,4.9,0.87
PROP73890,Mumbai,Maharashtra,62812384,2675,Yes,Yes,Title Fraud,Under Dispute,1456,Loan,Real Estate Agency,4,2,No,Approved,Yes,Not Paid,No Loan,-13.701827548275997,0,4.6,0.09
PROP73891,Kolkata,Tamil Nadu,76450743,5593,No,No,Duplicate Listing,Under Dispute,2079,Installments,Broker,2,55,Yes,Approved,Yes,Pending,Mortgaged,-4.136149090349544,4,2.1,0.89
PROP73892,Delhi,Telangana,49842114,5662,No,No,Overpricing,Verified,2885,Cash,Broker,4,22,No,Approved,Yes,Paid,Loan Cleared,5.316152596610394,5,2.8,0.9
PROP73893,Mumbai,Tamil Nadu,57495922,1658,No,Yes,Duplicate Listing,Sold,1675,Installments,Real Estate Agency,1,85,Yes,Pending,No,Not Paid,Mortgaged,-1.6330921055743133,1,2.4,0.17
PROP73894,Mumbai,Gujarat,769336,1285,No,No,Legitimate,For Sale,365,Installments,Real Estate Agency,4,98,No,Rejected,Yes,Paid,Mortgaged,37.62195090344252,1,4.3,0.36
PROP73895,Hyderabad,Tamil Nadu,93018203,1954,Yes,No,Duplicate Listing,For Rent,1842,Installments,Broker,5,69,No,Pending,No,Not Paid,No Loan,35.3754310516702,6,3.6,0.16
PROP73896,Ahmedabad,West Bengal,45996315,3776,Yes,Yes,Title Fraud,For Rent,2234,Loan,Individual,4,0,No,Pending,No,Pending,No Loan,31.34393175229834,2,3.8,0.92
PROP73897,Mumbai,Karnataka,54614085,3841,No,Yes,Overpricing,For Sale,908,Loan,Broker,4,25,No,Pending,No,Pending,No Loan,-10.705696351980743,3,1.0,0.97
PROP73898,Kolkata,Maharashtra,2180437,4490,Yes,Yes,Legitimate,Verified,3466,Cash,Real Estate Agency,0,68,Yes,Pending,Yes,Paid,Loan Cleared,8.14167590072282,3,1.7,0.66
PROP73899,Kolkata,Delhi,59197242,6683,Yes,No,Fake Documents,Sold,1797,Cash,Real Estate Agency,0,95,No,Approved,No,Paid,No Loan,-15.69980266365255,9,3.0,0.72
PROP73900,Chennai,West Bengal,64707775,9756,Yes,Yes,Illegal Construction,Verified,2446,Installments,Individual,5,89,Yes,Pending,Yes,Not Paid,Loan Cleared,16.271252207098655,10,1.7,0.75
PROP73901,Bangalore,Maharashtra,61503336,7995,Yes,Yes,Duplicate Listing,Sold,1713,Installments,Individual,1,58,No,Pending,No,Not Paid,No Loan,39.96312971610212,7,2.2,0.79
PROP73902,Bangalore,Maharashtra,94226205,5991,No,Yes,Legitimate,For Sale,168,Cash,Individual,4,60,No,Rejected,No,Not Paid,No Loan,8.748282772397026,10,4.1,0.96
PROP73903,Kolkata,Tamil Nadu,93591575,4229,Yes,Yes,Duplicate Listing,For Sale,3210,Cash,Individual,2,17,Yes,Approved,Yes,Not Paid,Mortgaged,36.540146219406054,1,2.1,0.15
PROP73904,Chennai,Maharashtra,48939544,1572,No,Yes,Duplicate Listing,Sold,83,Loan,Individual,4,58,Yes,Rejected,Yes,Not Paid,Loan Cleared,24.611374185515068,3,1.8,0.1
PROP73905,Hyderabad,Karnataka,28313770,2278,No,Yes,Fake Documents,Under Dispute,2665,Cash,Broker,2,41,Yes,Pending,No,Not Paid,Loan Cleared,19.335125759675137,6,1.8,0.3
PROP73906,Ahmedabad,Karnataka,1346871,5893,No,No,Legitimate,Sold,2488,Cash,Broker,0,4,Yes,Approved,Yes,Pending,No Loan,11.244400889566037,4,3.3,0.19
PROP73907,Mumbai,Maharashtra,72016386,2525,Yes,Yes,Legitimate,For Sale,3144,Cash,Broker,4,27,Yes,Approved,No,Pending,Mortgaged,41.60368693263242,10,2.1,0.36
PROP73908,Ahmedabad,West Bengal,46335866,7870,Yes,No,Duplicate Listing,Verified,421,Installments,Real Estate Agency,2,28,Yes,Pending,No,Pending,No Loan,39.145116319450594,9,4.2,0.01
PROP73909,Delhi,Maharashtra,95673799,8100,No,Yes,Fake Documents,Sold,1127,Loan,Broker,0,33,Yes,Rejected,Yes,Not Paid,Loan Cleared,30.96050227912537,4,1.6,0.4
PROP73910,Pune,Gujarat,66511647,1195,No,No,Illegal Construction,For Sale,2002,Cash,Broker,5,81,Yes,Approved,No,Paid,No Loan,30.206624413124374,6,1.6,0.01
PROP73911,Hyderabad,Maharashtra,27247780,9808,Yes,No,Illegal Construction,Sold,112,Cash,Real Estate Agency,1,37,No,Rejected,Yes,Not Paid,No Loan,43.95149266139553,7,1.3,0.12
PROP73912,Ahmedabad,Gujarat,55245815,6228,No,Yes,Title Fraud,Verified,2274,Cash,Broker,2,95,No,Approved,No,Not Paid,Mortgaged,21.00728299077508,9,4.6,0.42
PROP73913,Hyderabad,Tamil Nadu,69479177,1044,No,Yes,Duplicate Listing,For Sale,369,Installments,Broker,1,92,No,Rejected,Yes,Not Paid,No Loan,48.411124869959224,2,3.3,0.23
PROP73914,Chennai,Maharashtra,75125881,638,No,Yes,Title Fraud,For Rent,1802,Cash,Broker,0,36,No,Pending,No,Pending,Mortgaged,43.64785962998888,10,4.7,0.52
PROP73915,Bangalore,Maharashtra,28833918,3683,Yes,Yes,Title Fraud,Sold,513,Cash,Broker,1,35,Yes,Approved,No,Pending,Loan Cleared,0.7524566079478987,0,4.8,0.78
PROP73916,Pune,Maharashtra,93355667,7963,No,No,Fake Documents,Verified,2259,Cash,Real Estate Agency,1,72,No,Approved,Yes,Paid,Mortgaged,24.356518752514077,10,4.7,0.4
PROP73917,Pune,Karnataka,95337818,5025,Yes,Yes,Overpricing,For Rent,714,Cash,Real Estate Agency,4,37,Yes,Rejected,Yes,Paid,Loan Cleared,-18.792564184821998,7,4.6,0.65
PROP73918,Kolkata,Karnataka,69160028,500,No,Yes,Illegal Construction,For Sale,3637,Loan,Broker,1,64,Yes,Pending,No,Pending,Loan Cleared,15.544705412521324,10,4.1,0.46
PROP73919,Bangalore,Delhi,28279756,2692,Yes,No,Legitimate,Verified,1704,Cash,Individual,1,20,Yes,Approved,No,Not Paid,No Loan,-19.23179148982129,2,3.4,0.82
PROP73920,Ahmedabad,West Bengal,56358665,7753,Yes,Yes,Illegal Construction,Under Dispute,2471,Loan,Individual,0,32,Yes,Rejected,Yes,Pending,Loan Cleared,44.72820636641934,9,4.1,0.82
PROP73921,Bangalore,West Bengal,5954933,7460,Yes,No,Overpricing,For Sale,3041,Loan,Individual,1,58,No,Rejected,Yes,Pending,Loan Cleared,-0.42533379992888953,10,4.9,0.59
PROP73922,Chennai,Maharashtra,55343347,2892,Yes,No,Title Fraud,Sold,2810,Installments,Real Estate Agency,0,40,No,Rejected,No,Paid,Mortgaged,-16.262252778345033,1,2.3,0.53
PROP73923,Mumbai,Maharashtra,49518147,2088,Yes,No,Illegal Construction,Under Dispute,1268,Cash,Broker,4,71,Yes,Rejected,No,Paid,Mortgaged,-17.32328189307642,7,4.6,0.02
PROP73924,Kolkata,Delhi,60949098,1672,Yes,No,Overpricing,For Sale,1254,Loan,Broker,2,13,No,Rejected,No,Pending,Loan Cleared,-10.339465621974961,1,4.1,0.55
PROP73925,Ahmedabad,Karnataka,56485305,3890,No,Yes,Duplicate Listing,Verified,3355,Installments,Individual,1,37,No,Pending,No,Pending,Mortgaged,1.4509550680823402,6,1.3,0.08
PROP73926,Chennai,Telangana,56802654,8942,No,No,Fake Documents,Sold,3109,Installments,Broker,3,52,No,Rejected,Yes,Paid,Loan Cleared,10.713801101048432,6,2.2,0.58
PROP73927,Chennai,Gujarat,70049587,1452,No,Yes,Duplicate Listing,Sold,1258,Cash,Broker,0,51,Yes,Pending,No,Pending,Mortgaged,-18.984670377396817,3,3.1,0.56
PROP73928,Ahmedabad,Delhi,23788425,3881,Yes,Yes,Duplicate Listing,Sold,1818,Loan,Real Estate Agency,2,94,Yes,Pending,Yes,Pending,Loan Cleared,-11.89682316250722,10,2.6,0.94
PROP73929,Pune,Gujarat,2892028,4682,Yes,Yes,Legitimate,Verified,1512,Cash,Broker,4,52,No,Pending,Yes,Pending,No Loan,-7.489360744609202,6,3.4,0.3
PROP73930,Delhi,Tamil Nadu,45889844,1420,No,Yes,Title Fraud,Verified,1599,Installments,Real Estate Agency,2,96,No,Approved,Yes,Not Paid,Mortgaged,17.953909484815703,5,1.3,0.07
PROP73931,Hyderabad,Telangana,97302511,5421,Yes,No,Legitimate,Verified,2544,Loan,Broker,2,27,Yes,Pending,No,Not Paid,Loan Cleared,-6.146316057621359,7,3.1,0.52
PROP73932,Kolkata,Karnataka,16830940,5334,No,Yes,Legitimate,Verified,1401,Installments,Real Estate Agency,4,45,No,Pending,Yes,Pending,No Loan,48.47844326125309,9,2.8,0.77
PROP73933,Kolkata,Tamil Nadu,68380596,6580,No,No,Duplicate Listing,Sold,98,Loan,Real Estate Agency,5,66,No,Rejected,No,Pending,Mortgaged,29.098274777181302,9,2.0,0.96
PROP73934,Kolkata,West Bengal,45735747,7369,Yes,No,Fake Documents,Under Dispute,2303,Cash,Real Estate Agency,4,75,Yes,Rejected,Yes,Paid,Mortgaged,13.656181311171196,5,2.7,0.36
PROP73935,Mumbai,Gujarat,95540308,6493,No,No,Illegal Construction,For Sale,1574,Cash,Individual,2,55,Yes,Pending,Yes,Not Paid,No Loan,15.359512714440555,0,4.5,0.29
PROP73936,Hyderabad,Delhi,6790477,5344,Yes,Yes,Duplicate Listing,For Rent,400,Cash,Individual,2,68,No,Rejected,No,Not Paid,Mortgaged,19.9131102298061,1,2.9,0.09
PROP73937,Delhi,Delhi,18104416,6781,No,No,Fake Documents,For Sale,3262,Installments,Broker,2,98,No,Rejected,Yes,Paid,Mortgaged,46.70888572981589,5,1.1,0.45
PROP73938,Mumbai,Gujarat,91625985,3440,Yes,No,Legitimate,For Rent,2599,Loan,Real Estate Agency,1,100,No,Rejected,No,Paid,Mortgaged,48.82917004293043,2,2.8,0.38
PROP73939,Delhi,West Bengal,80841984,632,No,No,Fake Documents,Sold,587,Cash,Real Estate Agency,5,1,Yes,Rejected,No,Not Paid,Loan Cleared,32.95165320533842,2,2.9,0.36
PROP73940,Kolkata,Telangana,50108905,7207,Yes,Yes,Illegal Construction,Verified,381,Cash,Real Estate Agency,1,73,Yes,Approved,Yes,Not Paid,No Loan,-9.16323964087964,1,3.4,0.12
PROP73941,Kolkata,Gujarat,34006665,3382,Yes,No,Overpricing,Sold,943,Loan,Individual,5,19,No,Approved,No,Paid,No Loan,47.20453586000342,3,1.5,0.72
PROP73942,Bangalore,Tamil Nadu,10321987,7574,Yes,Yes,Overpricing,Verified,518,Cash,Broker,0,58,Yes,Rejected,Yes,Not Paid,Loan Cleared,22.318568666493093,0,3.6,0.22
PROP73943,Bangalore,Gujarat,79063090,1739,No,No,Overpricing,For Sale,164,Loan,Real Estate Agency,2,13,No,Rejected,No,Not Paid,No Loan,-5.396816248502889,2,1.8,0.05
PROP73944,Chennai,Telangana,3016948,538,Yes,No,Overpricing,Sold,2269,Loan,Individual,1,83,Yes,Approved,Yes,Pending,No Loan,41.17459079033716,1,2.4,0.43
PROP73945,Kolkata,Telangana,45792848,4483,No,Yes,Fake Documents,For Rent,266,Loan,Real Estate Agency,0,93,Yes,Pending,No,Paid,Mortgaged,-4.585206847609005,5,1.7,0.79
PROP73946,Chennai,Telangana,29791213,5742,Yes,Yes,Title Fraud,Under Dispute,556,Loan,Individual,5,6,No,Rejected,No,Pending,Loan Cleared,24.143342082702603,3,3.0,0.51
PROP73947,Bangalore,Telangana,75004737,5570,No,Yes,Overpricing,For Sale,824,Loan,Real Estate Agency,1,32,Yes,Approved,Yes,Pending,Mortgaged,43.67276523903732,0,3.6,0.08
PROP73948,Kolkata,Maharashtra,6690899,783,Yes,No,Title Fraud,For Sale,2824,Installments,Real Estate Agency,3,98,Yes,Approved,No,Paid,Mortgaged,19.115045013273956,10,4.5,0.91
PROP73949,Delhi,Maharashtra,27822975,3851,Yes,No,Legitimate,For Rent,1483,Installments,Broker,0,86,Yes,Rejected,No,Pending,Loan Cleared,-0.7801378810848831,3,3.7,0.18
PROP73950,Hyderabad,Delhi,16925937,4633,Yes,Yes,Illegal Construction,For Sale,407,Installments,Real Estate Agency,0,95,Yes,Rejected,Yes,Pending,Mortgaged,45.2323989134718,3,5.0,0.97
PROP73951,Hyderabad,Delhi,38314943,9128,No,Yes,Overpricing,Under Dispute,669,Cash,Broker,4,96,Yes,Rejected,No,Not Paid,Mortgaged,-3.605663064857154,2,2.7,0.91
PROP73952,Hyderabad,Tamil Nadu,44661808,6127,Yes,No,Overpricing,Sold,538,Installments,Broker,5,24,Yes,Rejected,Yes,Paid,Loan Cleared,17.145798425024374,3,2.7,0.58
PROP73953,Kolkata,Maharashtra,44942707,1430,No,Yes,Overpricing,For Sale,1870,Installments,Individual,5,95,Yes,Pending,Yes,Paid,Mortgaged,15.561971853891158,9,2.4,0.87
PROP73954,Pune,Maharashtra,90679264,3150,Yes,Yes,Illegal Construction,For Rent,79,Cash,Individual,2,5,Yes,Pending,No,Pending,Loan Cleared,-6.361366298640592,0,2.0,0.92
PROP73955,Kolkata,Maharashtra,66879506,9665,Yes,No,Overpricing,Verified,225,Loan,Broker,4,74,No,Pending,Yes,Paid,Loan Cleared,-18.600390346064287,6,3.9,0.27
PROP73956,Kolkata,Gujarat,31360989,5198,Yes,No,Title Fraud,For Rent,1855,Loan,Broker,0,56,Yes,Rejected,Yes,Not Paid,Loan Cleared,23.593959488204682,6,2.6,0.34
PROP73957,Ahmedabad,Tamil Nadu,54718306,8044,No,Yes,Illegal Construction,For Rent,1602,Loan,Real Estate Agency,1,34,Yes,Approved,Yes,Pending,Loan Cleared,14.314855514876783,8,4.7,0.2
PROP73958,Chennai,Gujarat,96238496,1011,Yes,Yes,Title Fraud,For Rent,1623,Installments,Broker,5,8,No,Approved,No,Pending,No Loan,3.584671176521187,0,2.8,0.28
PROP73959,Mumbai,Tamil Nadu,49744777,3737,Yes,Yes,Duplicate Listing,Sold,3502,Cash,Broker,5,81,Yes,Approved,Yes,Pending,Loan Cleared,2.831114191822973,0,1.5,0.54
PROP73960,Ahmedabad,Karnataka,20292987,6024,Yes,Yes,Illegal Construction,Verified,831,Loan,Real Estate Agency,3,43,Yes,Rejected,Yes,Paid,Mortgaged,10.228848495035372,8,2.8,0.81
PROP73961,Mumbai,Telangana,58154666,4208,Yes,No,Overpricing,Under Dispute,1694,Cash,Real Estate Agency,4,83,No,Approved,Yes,Pending,Mortgaged,10.025040974335376,10,3.5,0.63
PROP73962,Ahmedabad,West Bengal,30813474,9583,No,Yes,Overpricing,Sold,3614,Loan,Broker,1,55,Yes,Pending,Yes,Not Paid,Mortgaged,16.874730516211102,8,2.0,0.66
PROP73963,Mumbai,Karnataka,60282449,7628,Yes,No,Duplicate Listing,Verified,1508,Installments,Broker,1,1,Yes,Approved,No,Pending,Loan Cleared,48.73819755226823,1,2.1,0.07
PROP73964,Delhi,Gujarat,14293369,8210,No,No,Illegal Construction,Sold,2988,Cash,Real Estate Agency,2,56,Yes,Pending,No,Pending,Loan Cleared,29.537045481662076,10,2.0,0.34
